raw_sequence,sequence,y_true,confidence
"You mean the lesbian themed soft porn pix of our new first lady? Classy:
http://nypost.com/2016/08/01/melania-trumps-girl-on-girl-photos-from-racy-shoot-revealed/",2017 2812 1996 11690 11773 3730 22555 14255 2595 1997 2256 2047 2034 3203 1029 2465 2100 1024 8299 1024 1013 1013 6396 19894 1012 4012 1013 2355 1013 5511 1013 5890 1013 11463 13241 1011 8398 2015 1011 2611 1011 2006 1011 2611 1011 7760 1011 2013 1011 10958 5666 1011 5607 1011 3936 1013,0,0.3690824508666992
"Tri, I could respond to the issues you mention, but my post was about a gay individual ""telling"" he/she is gay not the issues you have brought up. Yet, you registered a disagreement with what I wrote. If you can address what it is you disagree with what I wrote, that would be on topic with my post and I will respond. 

Peace, 

John David",13012 1010 1045 2071 6869 2000 1996 3314 2017 5254 1010 2021 2026 2695 2001 2055 1037 5637 3265 1000 4129 1000 2002 1013 2016 2003 5637 2025 1996 3314 2017 2031 2716 2039 1012 2664 1010 2017 5068 1037 18185 2007 2054 1045 2626 1012 2065 2017 2064 4769 2054 2009 2003 2017 21090 2007 2054 1045 2626 1010 2008 2052 2022 2006 8476 2007 2026 2695 1998 1045 2097 6869 1012 3521 1010 2198 2585,0,0.21751466393470764
"The Church's current teaching on homosexuality requires same sex attracted men to be celibate. It is therefore understandable that some of them might consider the priesthood or religious life to be an appropriate life choice. The report states that there are many gay priests and religious who live exemplary lives and do not abuse children, and they are the ones who have become psychosexually mature enough to take on celibacy. The report states that the Church's homophobic attitudes does not help this maturing process. Benedict's branding of them as ""inherently disordered"" and as unsuitable to be priests simply because of their sexual orientation only has the effect of driving them further into the closet with all the conflicts that this brings. They are required not just to be celibate, but to live a double life by hiding their orientation. If some estimates of the number of gay priests are correct, your solution would halve their number.",1996 2277 1005 1055 2783 4252 2006 15949 5942 2168 3348 6296 2273 2000 2022 8292 29521 3686 1012 2009 2003 3568 3305 3085 2008 2070 1997 2068 2453 5136 1996 17911 2030 3412 2166 2000 2022 2019 6413 2166 3601 1012 1996 3189 2163 2008 2045 2024 2116 5637 8656 1998 3412 2040 2444 27792 3268 1998 2079 2025 6905 2336 1010 1998 2027 2024 1996 3924 2040 2031 2468 18224 3366 2595 28488 9677 2438 2000 2202 2006 8292 29521 15719 1012 1996 3189 2163 2008 1996 2277 1005 1055 24004 20200 13818 2515 2025 2393 2023 13523 12228 2832 1012 12122 1005 1055 16140 1997 2068 2004 1000 26096 8761 2098 1000 1998 2004 25622 2000 2022 8656 3432 2138 1997 2037 4424,0,0.5543546080589294
"The Klein's had served this couple before, though not for a wedding cake, so their refusal to serve them this time was not because they were gay.

The Klein's actual reason was because their Christian beliefs require them to have nothing to do with promoting homosexual behavior, and they believed doing so could risk their immortal souls as well as the souls of the homosexual couple.

This is a protected First Amendment right. Any laws the State of Oregon may have that deny this right should be deemed unconstitutional. Whether our Supreme Court will do so without Justice Scalia remains to be seen.

Either way, the Kleins will choose their immortal souls and those of the gays over their business interests every time, guaranteed. I highly respect and admire their decision in the face of great adversity and persecution. And I am ashamed as an Oregonian that the OBLI could not recognize the conflict of legitimate rights between the two parties and craft a much wiser decision.",1996 12555 1005 1055 2018 2366 2023 3232 2077 1010 2295 2025 2005 1037 5030 9850 1010 2061 2037 13948 2000 3710 2068 2023 2051 2001 2025 2138 2027 2020 5637 1012 1996 12555 1005 1055 5025 3114 2001 2138 2037 3017 9029 5478 2068 2000 2031 2498 2000 2079 2007 7694 15667 5248 1010 1998 2027 3373 2725 2061 2071 3891 2037 12147 9293 2004 2092 2004 1996 9293 1997 1996 15667 3232 1012 2023 2003 1037 5123 2034 7450 2157 1012 2151 4277 1996 2110 1997 5392 2089 2031 2008 9772 2023 2157 2323 2022 8357 20454 1012 3251 2256 4259 2457 2097 2079 2061 2302 3425 8040 22786 3464 2000 2022 2464 1012 2593 2126 1010 1996 12555 2015 2097 5454 2037 12147,0,0.2375304400920868
"is this organization called

""Black lives matter""
or 
""GAY Black lives matter""?

why are they dictating to a gay organization?",2003 2023 3029 2170 1000 2304 3268 3043 1000 2030 1000 5637 2304 3268 3043 1000 1029 2339 2024 2027 4487 25572 3436 2000 1037 5637 3029 1029,0,0.42461836338043213
You realize conservatism is a bunkrupt and debunked ideology right?   Are they for government intrusion into gay rights and abortion or are they for small government - less regulations.  The hypocrisy goes on and on.  And now with Trump they totally stand  for nothing.,2017 5382 9530 8043 20203 6491 2003 1037 25277 21531 2102 1998 2139 8569 8950 2098 13165 2157 1029 2024 2027 2005 2231 24554 2046 5637 2916 1998 11324 2030 2024 2027 2005 2235 2231 1011 2625 7040 1012 1996 1044 22571 10085 6935 2100 3632 2006 1998 2006 1012 1998 2085 2007 8398 2027 6135 3233 2005 2498 1012,0,0.33083775639533997
"I guess Archbishop John Myers was correct when he suspended me from 27 years of good and faithful priestly ministry because I'm openly gay and therefore unfit. Just ask all the people I had the joy and privilege to serve how unfit I was!

Sadly this just continues to reveal the dysfunction at work within the Vatican.",1045 3984 6507 2198 13854 2001 6149 2043 2002 6731 2033 2013 2676 2086 1997 2204 1998 11633 5011 2135 3757 2138 1045 1005 1049 10132 5637 1998 3568 29439 1012 2074 3198 2035 1996 2111 1045 2018 1996 6569 1998 14293 2000 3710 2129 29439 1045 2001 999 13718 2023 2074 4247 2000 7487 1996 28466 2012 2147 2306 1996 12111 1012,0,0.2861945927143097
"Rage:  Strictly speaking, you are correct.  A better term would be ""discriminatory, but the use of terms in English does change over time.  One only need look at how the term ""gay"" was used a century ago, or the way ""literally"" is used by millennials today.  One can fight it, but I suspect that it is a lost cause.",7385 1024 9975 4092 1010 2017 2024 6149 1012 1037 2488 2744 2052 2022 1000 5860 20026 28230 1010 2021 1996 2224 1997 3408 1999 2394 2515 2689 2058 2051 1012 2028 2069 2342 2298 2012 2129 1996 2744 1000 5637 1000 2001 2109 1037 2301 3283 1010 2030 1996 2126 1000 6719 1000 2003 2109 2011 27620 4877 2651 1012 2028 2064 2954 2009 1010 2021 1045 8343 2008 2009 2003 1037 2439 3426 1012,0,0.5248417854309082
"From the article: “Kevin Spacey has set gay rights back fifty years by a) conflating homosexuality with” Rupp’s allegations, one Twitter user said, “and b) Saying that being gay is a ‘choice.’ ”
=============
For decades the ""gay community"" has proclaimed that ""homosexuality is not - not - not - not - not - not - a 'choice'"" but is something that they cannot do anything about because ""they were/are born that way.""
-
In one paragraph Kevin Spacey refuted that myth. Kevin Spacey acknowledged that it is indeed ""his choice"" and Kevin Spacey refuted the ""homosexual myth.""
-
That is why the LGBTQI community is upset. Their lie is exposed as being a lie by a ""now-proud-to-be-a-gay-by-choice"" Kevin Spacey.....who 30 years ago may have had a fondness for a 14-year-old boy.",2013 1996 3720 1024 1523 4901 2686 2100 2038 2275 5637 2916 2067 5595 2086 2011 1037 1007 9530 10258 5844 15949 2007 1524 21766 9397 1521 1055 9989 1010 2028 10474 5310 2056 1010 1523 1998 1038 1007 3038 2008 2108 5637 2003 1037 1520 3601 1012 1521 1524 1027 1027 1027 1027 1027 1027 1027 1027 1027 1027 1027 1027 1027 2005 5109 1996 1000 5637 2451 1000 2038 10116 2008 1000 15949 2003 2025 1011 2025 1011 2025 1011 2025 1011 2025 1011 2025 1011 1037 1005 3601 1005 1000 2021 2003 2242 2008 2027 3685 2079 2505 2055 2138 1000 2027 2020 1013 2024 2141 2008 2126 1012 1000 1011 1999 2028 20423 4901 2686 2100 25416 12926 2008 10661 1012 4901,1,0.33586543798446655
"If the church wants and needs many new priests, it is going about getting them in the wrong way.  By their exclusions, there are not many men left who they deem worthy.  And if they get rid of the gay priests they have serving now, the situation becomes even worse.  There are many gay priests in our diocese.    Some are celibate and some are not.  All except one that I know off are great priests.  I guess celebrate old men are fixated on sex.   The church makes most of it's prohibitions of a sexual nature.   They tell you what you can do, how you can do it, when you can do it  and with whom you can do it.   However, it seems to me, that doesn't include priests who prey on children and the bishops who allowed them to do it and the cardinals and maybe even the popes who covered it up.    Except for the priests in question, those criminals are still there and our pope should root them out instead of rabbiting on and on about gay priests.",2065 1996 2277 4122 1998 3791 2116 2047 8656 1010 2009 2003 2183 2055 2893 2068 1999 1996 3308 2126 1012 2011 2037 15945 2015 1010 2045 2024 2025 2116 2273 2187 2040 2027 9266 2213 11007 1012 1998 2065 2027 2131 9436 1997 1996 5637 8656 2027 2031 3529 2085 1010 1996 3663 4150 2130 4788 1012 2045 2024 2116 5637 8656 1999 2256 5801 1012 2070 2024 8292 29521 3686 1998 2070 2024 2025 1012 2035 3272 2028 2008 1045 2113 2125 2024 2307 8656 1012 1045 3984 8439 2214 2273 2024 8081 4383 2006 3348 1012 1996 2277 3084 2087 1997 2009 1005 1055 13574 2015 1997 1037 4424 3267 1012 2027 2425 2017 2054 2017 2064 2079 1010 2129 2017 2064 2079,1,0.606035590171814
"You are mixing 2 things that are sort of similar, but not really.  There is no difference between a ""gay"" wedding cake and a ""straight"" wedding cake.  They are both made of the same ingredients.  Both require the same amount of time to complete.  They are, by all accounts, the same.  There is, however, a difference between pants and skirts, and dress suits and dresses.  If I needed a suit tailored, I would go to a tailor who does suites.  

A better example would be if I went to a tailor I had gone to dozens of times before to get fitted for my suit I was going to wear to my gay wedding, and the tailor refused saying he could not tailor a suite that was going to be used in a gay wedding - then I would be very upset, as I would feel as though he is now discriminating against me for the fact that im gay.  Its clearly not because he cant tailor the suite - its only because he wont tailor that specific suite because its being used in a gay wedding.",2017 2024 6809 1016 2477 2008 2024 4066 1997 2714 1010 2021 2025 2428 1012 2045 2003 2053 4489 2090 1037 1000 5637 1000 5030 9850 1998 1037 1000 3442 1000 5030 9850 1012 2027 2024 2119 2081 1997 1996 2168 12760 1012 2119 5478 1996 2168 3815 1997 2051 2000 3143 1012 2027 2024 1010 2011 2035 6115 1010 1996 2168 1012 2045 2003 1010 2174 1010 1037 4489 2090 6471 1998 18184 1010 1998 4377 11072 1998 14464 1012 2065 1045 2734 1037 4848 21727 1010 1045 2052 2175 2000 1037 22701 2040 2515 19796 1012 1037 2488 2742 2052 2022 2065 1045 2253 2000 1037 22701 1045 2018 2908 2000 9877 1997 2335 2077 2000 2131 7130 2005 2026 4848 1045 2001 2183,0,0.2622568607330322
"One more reference on this thing about ""religious liberty"", cake bakers, and gay marriage.

There is a very good article by Mark Reiff published in July in The Conversation here https://theconversation.com/a-philosopher-argues-why-no-one-has-the-right-to-refuse-services-to-lgbt-people-80365 .  He writes about liberties versus rights.  He outlines three kinds of liberty:  negative liberty, positive liberty, and republican liberty.  (The ""republican"" does not refer to the political party of that name but to the form of government we claim to have.)

Not all liberties are protected by rights.  Especially when one person's ""liberty"" infringes on the ""liberty"" of another.  And that is where republican liberty protects people against arbitrary treatment. ""the refusal of service to gay couples is itself an arbitrary act. It is an act of domination – just like refusal of service to black or Jewish people or inter-racial couples.""

Well worth the read.",2028 2062 4431 2006 2023 2518 2055 1000 3412 7044 1000 1010 9850 6243 2015 1010 1998 5637 3510 1012 2045 2003 1037 2200 2204 3720 2011 2928 24964 4246 2405 1999 2251 1999 1996 4512 2182 16770 1024 1013 1013 1996 8663 14028 3370 1012 4012 1013 1037 1011 9667 1011 9251 1011 2339 1011 2053 1011 2028 1011 2038 1011 1996 1011 2157 1011 2000 1011 10214 1011 2578 1011 2000 1011 12010 1011 2111 1011 3770 21619 2629 1012 2002 7009 2055 18271 6431 2916 1012 2002 22106 2093 7957 1997 7044 1024 4997 7044 1010 3893 7044 1010 1998 3951 7044 1012 1006 1996 1000 3951 1000 2515 2025 6523 2000 1996 2576 2283 1997 2008 2171 2021 2000 1996 2433 1997,0,0.22494342923164368
"Nancy Irwin is absolutely correct. I'm not black or young or gay, and nor do I need to be to understand the argument of BLM re Pride is one underlining the continuous and current incidences of police abuse experienced by young black queer citizens.  The TPS has not earned the right to celebrate officially as part of the Pride parade. The Globe column by Marcus Gee, the councillors whining to pull funding, the police chief's attempt to position BLM as a being non-inclusive - is purely white washing a continuous failure of the Toronto Police Service in regards to this and other marginalized populations.",7912 17514 2003 7078 6149 1012 1045 1005 1049 2025 2304 2030 2402 2030 5637 1010 1998 4496 2079 1045 2342 2000 2022 2000 3305 1996 6685 1997 1038 13728 2128 6620 2003 2028 2104 16992 1996 7142 1998 2783 18949 2015 1997 2610 6905 5281 2011 2402 2304 19483 4480 1012 1996 1056 4523 2038 2025 3687 1996 2157 2000 8439 3985 2004 2112 1997 1996 6620 7700 1012 1996 7595 5930 2011 6647 20277 1010 1996 13189 1059 20535 3070 2000 4139 4804 1010 1996 2610 2708 1005 1055 3535 2000 2597 1038 13728 2004 1037 2108 2512 1011 18678 1011 2003 11850 2317 12699 1037 7142 4945 1997 1996 4361 2610 2326 1999 12362 2000 2023 1998 2060 14785 3550 7080 1012,0,0.3019068241119385
